,index,id,formatted_address,lat,lng,county,address,dateofsale,euro_price,indexcol_x,HouseLat,HouseLong,SecSchDist,SecSchlat,SecSchLong,indexcol_y,HouseLat1,HouseLong1,PriSchDist,PriSchlat,PriSchLong,indexcol,HouseLat2,HouseLong2,ED_ENGLISH,ED_ID
976,977,1581,"1A, 15 Carpenterstown Road, Carpenterstown, Castleknock, Co. Dublin, Ireland",53.37609770000001,-6.3909926,Dublin,"1A CARPENTERSTOWN ROAD, CASTLEKNOCK, DUBLIN 15",22/10/2020,750000.0,977,53.37609770000001,-6.3909926,0.49226237242866394,53.371686,-6.390483,977,53.37609770000001,-6.3909926,0.7120664294816493,53.3821828,-6.3942989,977.0,53.37609770000001,-6.3909926,CASTLEKNOCK-KNOCKMAROON,267040
977,978,1642,"2 Brackenhill, Ballynaglogh, Blackwater, Co. Wexford, Y21 W025, Ireland",52.4496703,-6.3427484000000005,Wexford,"2 BRACKEN HILL, BLACKWATER, ENNISCORTHY",22/10/2020,207000.0,978,52.4496703,-6.3427484000000005,7.912699236770759,52.5117753,-6.2859714,978,52.4496703,-6.3427484000000005,6.7276688150899915,52.5028226,-6.3899756,978.0,52.4496703,-6.3427484000000005,CASTLE TALBOT,247035
978,979,1661,"20 Castlebawn, Kilmeage, Co. Kildare, W91 RX49, Ireland",53.24799,-6.844499000000001,Kildare,"20 CASTLEBAWN, KILMEAGUE, NAAS",22/10/2020,215000.0,979,53.24799,-6.844499000000001,7.4335133197369245,53.188628,-6.7934194,979,53.24799,-6.844499000000001,3.063759637505951,53.269268,-6.8153164,979.0,53.24799,-6.844499000000001,KILMEAGE SOUTH,87056
979,980,1657,"20 Kickham Ave, Prospect, Limerick, V94 N12V, Ireland",52.652971400000006,-8.630258999999999,Limerick,"20 KICKHAM AVENUE, PROSPECT, LIMERICK",22/10/2020,95000.0,980,52.652971400000006,-8.630258999999999,0.4711586203530612,52.6549898,-8.6363918,980,52.652971400000006,-8.630258999999999,0.3544225602691743,52.6551444,-8.6340951,980.0,52.652971400000006,-8.630258999999999,PROSPECT A,128030
980,981,1659,"15, River Weir House, Oakview Village, Rahoonane, Tralee, Co. Kerry, Ireland",52.278649200000004,-9.693415,Kerry,"20 RIVER WEIR HOUSE, OAKVIEW VILLAGE, TRALEE",22/10/2020,104000.0,981,52.278649200000004,-9.693415,0.8308142599623047,52.2724915,-9.6865223,981,52.278649200000004,-9.693415,0.5439182102826109,52.2835323,-9.6931303,981.0,52.278649200000004,-9.693415,TRALEE RURAL,77160
981,982,1665,"21 Melville Rise, Meakstown, Dublin, Ireland",53.4027159,-6.2986396,Dublin,"21 MELVILLE RISE, MEAKSTOWN, FINGLAS",22/10/2020,128300.0,982,53.4027159,-6.2986396,1.680017700651901,53.3894011,-6.286723,982,53.4027159,-6.2986396,1.0285809761115499,53.3960099,-6.3093012,982.0,53.4027159,-6.2986396,DUBBER,267066
982,983,1664,"219 Glenvara Park, Knocklyon, Dublin 16, D16 YR76, Ireland",53.27869820000001,-6.3304246,Dublin,"219 GLENVARA PARK, KNOCKLYON, TEMPLEOGUE DUBLIN 16",22/10/2020,380000.0,983,53.27869820000001,-6.3304246,0.5678735211988958,53.2764338,-6.3380697,983,53.27869820000001,-6.3304246,0.4161604848331295,53.277002,-6.3359964,983.0,53.27869820000001,-6.3304246,FIRHOUSE-BALLYCULLEN,267085
983,984,1667,"Bonanza, 22 St Thomas Rd, Mount Merrion, Blackrock, Co. Dublin, A94 WR15, Ireland",53.3007081,-6.2109885,Dublin,"22 ST THOMAS RD, MOUNT MERRION, DUBLIN",22/10/2020,1190000.0,984,53.3007081,-6.2109885,0.34788684652785795,53.3020994,-6.2063058,984,53.3007081,-6.2109885,0.6542655735813447,53.2948581,-6.2100384,984.0,53.3007081,-6.2109885,STILLORGAN-MOUNT MERRION,267128
984,985,1660,"22 Wolfe Tone Square Middle, Oldcourt, Bray, Co. Wicklow, A98 AD90, Ireland",53.1899265,-6.1087107000000005,Wicklow,"22 WOLFE TONE SQUARE MIDDLE, BRAY, WICKLOW",22/10/2020,265000.0,985,53.1899265,-6.1087107000000005,0.518240618152182,53.1923006,-6.1020267,985,53.1899265,-6.1087107000000005,0.4927036009434859,53.1896749,-6.1013355,985.0,53.1899265,-6.1087107000000005,BRAY No. 3,257017
985,986,1663,"224 Cartúr Mór, Galway, Ireland",53.2746476,-9.107014,Galway,"224 CARTUR MOR, CLYBAUN RD, KNOCKNACARRA",22/10/2020,202000.0,986,53.2746476,-9.107014,1.2477442899257474,53.2695159,-9.1236778,986,53.2746476,-9.107014,0.7396141678076346,53.2731995,-9.0961702,986.0,53.2746476,-9.107014,BARNA,68003
986,987,1641,"29 Castletroy View, Chesterfield Grove, Limerick, V94 Y02P, Ireland",52.660167799999996,-8.5901161,Limerick,"29 CHESTERFIELD GROVE, CASTLETROY VIEW, LIMERICK CITY",22/10/2020,195059.0,987,52.660167799999996,-8.5901161,1.9989051115212477,52.6702789,-8.6145849,987,52.660167799999996,-8.5901161,0.6786926870779622,52.6567723,-8.5984646,987.0,52.660167799999996,-8.5901161,SINGLAND B,128036
987,988,1638,"29 Emmet Terrace, Abbeyland South, Navan, Co. Meath, C15 R6T8, Ireland",53.6520194,-6.6926317,Meath,"29 EMMET TERRACE, NAVAN, MEATH",22/10/2020,157000.0,988,53.6520194,-6.6926317,0.3523208340611535,53.6502756,-6.6881753,988,53.6520194,-6.6926317,0.3132190618861669,53.6548102,-6.6920265,988.0,53.6520194,-6.6926317,NAVAN URBAN,167066
988,989,1516,"3 The Fairways, Baneshane, Castle Rock, Co. Cork, P25 EC43, Ireland",51.909617700000005,-8.1989191,Cork,"3 THE FAIRWAYS, CASTLEROCK, MIDLETON",22/10/2020,385000.0,989,51.909617700000005,-8.1989191,1.9822256479375109,51.9072005,-8.1703219,989,51.909617700000005,-8.1989191,0.5064687519194292,51.9114552,-8.192172,989.0,51.909617700000005,-8.1989191,MIDLETON RURAL,47253
989,990,1689,"30 Kenmare Holiday Village, Gortamullin, Kenmare, Co. Kerry, V93 NX56, Ireland",51.881423600000005,-9.602163800000001,Kerry,"30 KENMARE HOLIDAY VILLAGE, KENMARE, CO KERRY",22/10/2020,126000.0,990,51.881423600000005,-9.602163800000001,1.3193541704061187,51.8821731,-9.5830017,990,51.881423600000005,-9.602163800000001,1.2895309678611282,51.8801017,-9.5835203,990.0,51.881423600000005,-9.602163800000001,KENMARE,77089
990,991,1687,"31 Belleville, Ashtown, Dublin, D07 YX45, Ireland",53.370817,-6.3311219,Dublin,"31 BELLEVILLE, BLACKHORSE AVE, DUBLIN 7",22/10/2020,485000.0,991,53.370817,-6.3311219,1.566672548003089,53.3714993,-6.3075605,991,53.370817,-6.3311219,1.1124578560946543,53.378316,-6.3200491,991.0,53.370817,-6.3311219,ASHTOWN B,268007
991,992,1691,"31 Melville Rise, Meakstown, Dublin, Ireland",53.4027159,-6.2986396,Dublin,"31 MELVILLE RISE, MEAKSTOWN, FINGLAS",22/10/2020,122739.0,992,53.4027159,-6.2986396,1.680017700651901,53.3894011,-6.286723,992,53.4027159,-6.2986396,1.0285809761115499,53.3960099,-6.3093012,992.0,53.4027159,-6.2986396,DUBBER,267066
992,993,1684,"33 Oakridge, Maghereen, Macroom, Co. Cork, P12 Y671, Ireland",51.9092167,-8.9644114,Cork,"33 OAKRIDGE, MEADOWLANDS MASSEYTOWN, MACROOM",22/10/2020,180000.0,993,51.9092167,-8.9644114,0.3127954142712812,51.9064068,-8.9643844,993,51.9092167,-8.9644114,0.6223234051492466,51.9048039,-8.9588478,993.0,51.9092167,-8.9644114,MACROOM URBAN,47243
993,994,1680,"Michael Dooley Terrace, Woodstock St, Townparks, Athy, Co. Kildare, Ireland",52.996654500000005,-6.993078,Kildare,"35 DOOLEYS TERRACE, ATHY, CO KILDARE",22/10/2020,86000.0,994,52.996654500000005,-6.993078,0.639407743610023,52.9946645,-6.9841255,994,52.996654500000005,-6.993078,0.728355036611758,52.9918336,-6.9857281,994.0,52.996654500000005,-6.993078,ATHY WEST URBAN,87002
994,995,1675,"36 Melville Rise, Meakstown, Dublin, Ireland",53.40298829999999,-6.2984721,Dublin,"36 MELVILLE RISE, MEAKSTOWN, FINGLAS",22/10/2020,129139.8,995,53.40298829999999,-6.2984721,1.7017041961136152,53.3894011,-6.286723,995,53.40298829999999,-6.2984721,1.0583116205372527,53.3960099,-6.3093012,995.0,53.40298829999999,-6.2984721,DUBBER,267066
995,996,1679,"37 Ballygaddy Rd, Cois Na H-Abhainn, Townparks (1st Division), Tuam, Co. Galway, H54 A567, Ireland",53.518018000000005,-8.8582295,Galway,"37 COIS NA HABHAINN, TUAM, GALWAY",22/10/2020,145000.0,996,53.518018000000005,-8.8582295,0.6076600886821226,53.5179802,-8.8490486,996,53.518018000000005,-8.8582295,0.4489365939646326,53.5141156,-8.8565177,996.0,53.518018000000005,-8.8582295,TUAM URBAN,67212
996,997,1677,"183 Howth Rd, Clontarf, Dublin 3, D03 Y1K7, Ireland",53.3708169,-6.2055847,Dublin,"39 MALAHIDE ROAD, CLONTARF, DUBLLIN 3",22/10/2020,508000.0,997,53.3708169,-6.2055847,0.8446001090024405,53.3730167,-6.1934137,997,53.3708169,-6.2055847,0.21329171033590957,53.3715595,-6.2026242,997.0,53.3708169,-6.2055847,CLONTARF EAST D,268044
997,998,1629,"4 Commons Rd, Hackettsland, Baile Uí Lachnáin, Co. Dublin, D18 TY28, Ireland",53.24225379999999,-6.1235615999999995,Dublin,"4 COMMONS RD, SHANKHILL, DUBLIN",22/10/2020,605000.0,998,53.24225379999999,-6.1235615999999995,1.3677366703673595,53.2531446,-6.114055,998,53.24225379999999,-6.1235615999999995,0.6429191806788765,53.236525,-6.122336,998.0,53.24225379999999,-6.1235615999999995,KILLINEY SOUTH,267097
998,999,1635,"4 Hanlons Lane, Malahide, Co. Dublin, Ireland",53.450714899999994,-6.1606625,Dublin,"4 HANLONS LANE, MALAHIDE, DUBLIN",22/10/2020,1640000.0,999,53.450714899999994,-6.1606625,0.698076752480527,53.4509236,-6.1501378,999,53.450714899999994,-6.1606625,0.4897794747383166,53.4507852,-6.1680499,999.0,53.450714899999994,-6.1606625,MALAHIDE WEST,267106
999,1000,1624,"4 Rathmore Park, Donaghmede, Dublin 5, D05 YW54, Ireland",53.38096529999999,-6.1726474,Dublin,"4 RATHMORE PARK, RAHENY, DUBLIN 5",22/10/2020,427000.0,1000,53.38096529999999,-6.1726474,0.2693821688359982,53.3785542,-6.1729941,1000,53.38096529999999,-6.1726474,0.36070036160878977,53.3788386,-6.1767458,1000.0,53.38096529999999,-6.1726474,RAHENY-St. ASSAM,268126
1000,1001,1630,"4 Roebuck Dr, Perrystown, Dublin, D12 AK60, Ireland",53.314356700000005,-6.318288,Dublin,"4 ROEBUCK DR, PERRYSTOWN, DUBLIN 12",22/10/2020,420000.0,1001,53.314356700000005,-6.318288,0.8705818996186313,53.3187376,-6.3074433,1001,53.314356700000005,-6.318288,0.2098390305732602,53.3143529,-6.3214433,1001.0,53.314356700000005,-6.318288,TERENURE-GREENTREES,267156
1001,1002,1517,"42 Rugby Rd, Ranelagh, Dublin 6, D06 R7P8, Ireland",53.32497239999999,-6.2587219,Dublin,"42 RUGBY RD, RANELAGH, DUBLIN 6",22/10/2020,617000.0,1002,53.32497239999999,-6.2587219,0.4444610403091141,53.3240796,-6.2652375,1002,53.32497239999999,-6.2587219,0.21563737600389518,53.3267999,-6.2576462,1002.0,53.32497239999999,-6.2587219,RATHMINES WEST B,268133
1002,1003,1518,"44 South Beach, Shanacloon, Duncannon, Co. Wexford, Y34 D624, Ireland",52.2215097,-6.9204586,Wexford,"44 SOUTH BEACH, DUNCANNON, NEW ROSS",22/10/2020,260000.0,1003,52.2215097,-6.9204586,2.7022089273520167,52.2456153,-6.9157859,1003,52.2215097,-6.9204586,0.8313241583162811,52.2206117,-6.9325606,1003.0,52.2215097,-6.9204586,BALLYHACK,247014
1003,1004,1521,"49 Summerseat Ct, Portan, Co. Meath, Ireland",53.408897399999994,-6.4394895,Meath,"49 SUMMERSEAT COURT, CLONEE VILLAGE, MEATH",22/10/2020,140000.0,1004,53.408897399999994,-6.4394895,1.2782607929522891,53.3977573,-6.4348173,1004,53.408897399999994,-6.4394895,1.1083603809941605,53.4043925,-6.4245945,1004.0,53.408897399999994,-6.4394895,DUNBOYNE,167029
1004,1005,1698,"5 Ashewood Meadows, Ashewood, Ashbourne, Co. Meath, A84 E427, Ireland",53.5154809,-6.394275299999999,Meath,"5 ASHEWOOD MEADOWS, ASHBOURNE, MEATH",22/10/2020,294325.0,1005,53.5154809,-6.394275299999999,1.3279883098770289,53.5041275,-6.3881152,1005,53.5154809,-6.394275299999999,0.4871848766388148,53.5159498,-6.4015934,1005.0,53.5154809,-6.394275299999999,DONAGHMORE,167025
1005,1006,1701,"Collum, Newtowncashel, Co. Longford, Ireland",53.5686155,-7.976492599999999,Longford,"5 BARLEY HARBOUR, COLLUM, NEWTOWNCASHEL",22/10/2020,180000.0,1006,53.5686155,-7.976492599999999,11.214485175558853,53.6692632,-7.9839016,1006,53.5686155,-7.976492599999999,2.88710550320542,53.5831116,-7.9402715,1006.0,53.5686155,-7.976492599999999,CASHEL WEST,137015
1006,1007,1697,"Centrepoint, Main Street, Waterville, Co. Kerry, V23 DP78, Ireland",51.8279501,-10.1718781,Kerry,"5 CARRIG EANNA CLOSE, WATERVILLE, CO KERRY",22/10/2020,204500.0,1007,51.8279501,-10.1718781,13.357734608239756,51.9401427,-10.2408435,1007,51.8279501,-10.1718781,0.8399771750617955,51.8354957,-10.171788,1007.0,51.8279501,-10.1718781,LOUGHCURRANE,77131
1007,1008,1699,"5 Killarney Parade, Phibsborough, Dublin, D07 YR52, Ireland",53.3606262,-6.2649212,Dublin,"5 KILLARNEY PARADE, NORTH CICULAR RD, DUBLIN 7",22/10/2020,392000.0,1008,53.3606262,-6.2649212,0.5597246865400665,53.355811,-6.262495,1008,53.3606262,-6.2649212,0.4773073936902864,53.3649127,-6.2647431,1008.0,53.3606262,-6.2649212,INNS QUAY A,268080
1008,1009,1628,"Saint Josephs, 50 Grange Way, Grange, Cork, T12 T8X5, Ireland",51.8675857,-8.448853699999999,Cork,"50 GRANGE WAY, PINECROFT, GRANGE DOUGLAS",22/10/2020,225000.0,1009,51.8675857,-8.448853699999999,1.313706734891044,51.8788253,-8.4430259,1009,51.8675857,-8.448853699999999,0.616087837144386,51.8653082,-8.4570225,1009.0,51.8675857,-8.448853699999999,LEHENAGH,47235
1009,1010,128957,"52 Parkside Crescent, Donaghmede, Dublin 13, D13 VX5A, Ireland",53.4070973,-6.163648,Dublin,"52 PARKSIDE CRESCENT, PARKSIDE, COUNTY DUBLIN",22/10/2020,450000.0,1010,53.4070973,-6.163648,0.41024070429266773,53.4048048,-6.1684883,1010,53.4070973,-6.163648,0.41024070429266773,53.4048048,-6.1684883,1010.0,53.4070973,-6.163648,GRANGE A,268071
1010,1011,1634,"52 Parkside Crescent, Donaghmede, Dublin 13, D13 VX5A, Ireland",53.4070973,-6.163648,Dublin,"52 PARKSIDE CRESCENT, PARKSIDE, COUNTY DUBLIN",22/10/2020,450000.0,1011,53.4070973,-6.163648,0.41024070429266773,53.4048048,-6.1684883,1011,53.4070973,-6.163648,0.41024070429266773,53.4048048,-6.1684883,1011.0,53.4070973,-6.163648,GRANGE A,268071
1011,1012,1631,"Mellowe's Quay, Usher's Quay, Dublin 8, Ireland",53.3454402,-6.2798109,Dublin,"53 MELLOWES QUAY, USHER'S QUAY, DUBLIN 8",22/10/2020,175440.0,1012,53.3454402,-6.2798109,0.6280263581191211,53.3505534,-6.2758168,1012,53.3454402,-6.2798109,0.3774331267156642,53.344314,-6.2744539,1012.0,53.3454402,-6.2798109,MERCHANTS QUAY A,268098
1012,1013,1626,"54 Church View, Farrankelly, Co. Wicklow, Ireland",53.1257784,-6.0776118,Wicklow,"54 CHURCH VIEW, EDEN GATE, DELGANY",22/10/2020,257500.0,1013,53.1257784,-6.0776118,2.583486179338209,53.1467248,-6.0609531,1013,53.1257784,-6.0776118,0.9135150126691148,53.1324869,-6.0854894,1013.0,53.1257784,-6.0776118,KILCOOLE,257048
1013,1014,1495,"6 Main St, Chapel Quarter, Castleisland, Co. Kerry, V92 K099, Ireland",52.2309255,-9.464756699999999,Kerry,"6 MAIN ST, CASTLEISLAND, KERRY",22/10/2020,40000.0,1014,52.2309255,-9.464756699999999,0.17431298020763955,52.2302027,-9.4624887,1014,52.2309255,-9.464756699999999,0.1280916419095614,52.2300415,-9.4659594,1014.0,52.2309255,-9.464756699999999,CASTLEISLAND,77044
1014,1015,1705,"61 Jairdin Dr, Farranalynch, Loughrea, Co. Galway, H62 AK09, Ireland",53.1997326,-8.557984,Galway,"61 JAIRDIN DRIVE, LOUGHREA, CO GALWAY",22/10/2020,169000.0,1015,53.1997326,-8.557984,0.20065678898485081,53.1999042,-8.5609795,1015,53.1997326,-8.557984,0.5199704393816132,53.1971426,-8.5644731,1015.0,53.1997326,-8.557984,LOUGHREA URBAN,67170
1015,1016,1708,"68 Seagrave Drive, Dublin, Ireland",53.405708499999996,-6.293046299999999,Dublin,"68 SEAGRAVE DRIVE, MEAKSTOWN, FINGLAS",22/10/2020,123788.0,1016,53.405708499999996,-6.293046299999999,1.8631790725021178,53.3894011,-6.286723,1016,53.405708499999996,-6.293046299999999,1.455390470715705,53.4022405,-6.2719014,1016.0,53.405708499999996,-6.293046299999999,DUBBER,267066
1016,1017,1695,"69 Seagrave Drive, Dublin, Ireland",53.405708499999996,-6.293046299999999,Dublin,"69 SEAGRAVE DRIVE, MEAKSTOWN, FINGLAS",22/10/2020,123039.0,1017,53.405708499999996,-6.293046299999999,1.8631790725021178,53.3894011,-6.286723,1017,53.405708499999996,-6.293046299999999,1.455390470715705,53.4022405,-6.2719014,1017.0,53.405708499999996,-6.293046299999999,DUBBER,267066
1017,1018,1491,"7 The Brambles, Herons Wood, Carrigaline, Co. Cork, P43 H318, Ireland",51.825331,-8.387327099999998,Cork,"7 THE BRAMBLES, HERONS WOOD, CARRIGALINE",22/10/2020,232000.0,1018,51.825331,-8.387327099999998,0.815724074775566,51.8180177,-8.3865783,1018,51.825331,-8.387327099999998,0.4934854564919217,51.820898,-8.387268,1018.0,51.825331,-8.387327099999998,CARRIGALINE,47072
1018,1019,1487,"74 Millrace Rd, Ashtown, Dublin, Ireland",53.372063600000004,-6.3340526,Dublin,"74 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK",22/10/2020,330000.0,1019,53.372063600000004,-6.3340526,1.7605680921394846,53.3714993,-6.3075605,1019,53.372063600000004,-6.3340526,1.161563566805655,53.378316,-6.3200491,1019.0,53.372063600000004,-6.3340526,CASTLEKNOCK-PARK,267041
1019,1020,1531,"8 Willow Grove, Carriglea Downs, Dublin, A96 Y592, Ireland",53.2790924,-6.1476775,Dublin,"8 WILLOW GROVE, CARRIGLEA DOWNS, DUN LAOGHAIRE",22/10/2020,461000.0,1020,53.2790924,-6.1476775,0.7834198266127891,53.2758792,-6.1372059,1020,53.2790924,-6.1476775,0.24521549964965847,53.2806589,-6.1502678,1020.0,53.2790924,-6.1476775,DUN LAOGHAIRE-SALLYNOGGIN WEST,267074
1020,1021,1505,"Diamond Valley, Upper Dargle Rd, Bray Commons, Bray, Co. Wicklow, Ireland",53.201502100000006,-6.1280184,Wicklow,"9 THE CEDARS, DIAMOND VALLEY, UPPER DARGLE RD BRAY",22/10/2020,287000.0,1021,53.201502100000006,-6.1280184,0.6083510459445501,53.20457,-6.135569,1021,53.201502100000006,-6.1280184,0.8596634060089873,53.2068644,-6.11874,1021.0,53.201502100000006,-6.1280184,RATHMICHAEL (BRAY),257082
1021,1022,1534,"93 Clonard Road, Crumlin, Dublin 12, D12 V2H0, Ireland",53.3237916,-6.3059376,Dublin,"93 CLONARD RD, CRUMLIN, DUBLIN 12",22/10/2020,183820.0,1022,53.3237916,-6.3059376,0.5714355652942742,53.3187376,-6.3074433,1022,53.3237916,-6.3059376,0.4504373968340908,53.3197969,-6.3070174,1022.0,53.3237916,-6.3059376,KIMMAGE B,268091
1022,1023,1510,"Amstel Lodge, Ballykea, Skerries, Co. Dublin, Ireland",53.54902,-6.102170200000001,Dublin,"AMSTEL LODGE, BALLYKEA, SKERRIES",22/10/2020,608500.0,1023,53.54902,-6.102170200000001,3.291613865140567,53.5201959,-6.0910681,1023,53.54902,-6.102170200000001,0.8449726096595647,53.5464624,-6.0901416,1023.0,53.54902,-6.102170200000001,HOLMPATRICK,267094
1023,1024,1503,"Prospect Hill, Finglas Rd, Finglas South, Dublin 11, Ireland",53.3804835,-6.2906337,Dublin,"APARTMENT 15 BLOCK 1, IONA PROSPECT HILL, FINGLAS",22/10/2020,220000.0,1024,53.3804835,-6.2906337,1.009829731032397,53.3868506,-6.3014674,1024,53.3804835,-6.2906337,0.5974251454844156,53.3822401,-6.2991356,1024.0,53.3804835,-6.2906337,FINGLAS SOUTH B,268067
1024,1025,1509,"Flat 1, 68 Rathmines Rd Lower, Rathmines, Dublin, D06 Y4N2, Ireland",53.3273033,-6.2644384,Dublin,"APT 1 68 LOWER RATHMINES ROAD, DUBLIN 6",22/10/2020,705000.0,1025,53.3273033,-6.2644384,0.18761445683955863,53.3274498,-6.2672497,1025,53.3273033,-6.2644384,0.2596200627482981,53.3252105,-6.2661619,1025.0,53.3273033,-6.2644384,RATHMINES WEST B,268133
1025,1026,1502,"17 Waterside Way, Waterside, Malahide, Co. Dublin, K36 KN88, Ireland",53.452734400000004,-6.1986042999999995,Dublin,"APT 17 WATERSIDE WAY WATERSIDE, SWORDS RD MALAHIDE, DUBLIN",22/10/2020,244000.0,1026,53.452734400000004,-6.1986042999999995,1.4954033403944318,53.460698,-6.216774,1026,53.452734400000004,-6.1986042999999995,0.6948721556724088,53.4465785,-6.200342,1026.0,53.452734400000004,-6.1986042999999995,SWORDS-SEATOWN,267134
1026,1027,1551,"Ardykeohane, Co. Limerick, Ireland",52.4748366,-8.5359676,Limerick,"ARDYKEOHANE, BRUFF, LIMERICK",22/10/2020,225000.0,1027,52.4748366,-8.5359676,6.858663398543931,52.4735323,-8.434838,1027,52.4748366,-8.5359676,0.7158713634151809,52.4758546,-8.5463925,1027.0,52.4748366,-8.5359676,BRUFF,127031
1027,1028,92105,"Ardykeohane, Co. Limerick, Ireland",52.4748366,-8.5359676,Limerick,"ARDYKEOHANE, BRUFF, LIMERICK",22/10/2020,225000.0,1028,52.4748366,-8.5359676,6.858663398543931,52.4735323,-8.434838,1028,52.4748366,-8.5359676,0.7158713634151809,52.4758546,-8.5463925,1028.0,52.4748366,-8.5359676,BRUFF,127031
1028,1029,1554,"Leskinfere, Clonmore Court, Co. Wexford, Ireland",52.6358609,-6.3727433,Wexford,"BALLINAHILLEN, LESKINFERE, GOREY",22/10/2020,219000.0,1029,52.6358609,-6.3727433,5.918786779910216,52.6755231,-6.3143657,1029,52.6358609,-6.3727433,2.3197011365435065,52.6150252,-6.3733236,1029.0,52.6358609,-6.3727433,HUNTINGTOWN,247057
1029,1030,1556,"Ballinderreen Lower, Crosheen, Kilcolgan, Co. Galway, Ireland",53.1904716,-8.917029699999999,Galway,"BALLINDEREEN LOWER, KILCOLGAN, CO GALWAY",22/10/2020,246000.0,1030,53.1904716,-8.917029699999999,5.888981711967022,53.1387045,-8.9352155,1030,53.1904716,-8.917029699999999,0.7805903078653755,53.1849544,-8.9098064,1030.0,53.1904716,-8.917029699999999,DRUMACOO,67089
1030,1031,378445,"Ballyard, Co. Kerry, Ireland",52.259651299999994,-9.717414300000002,Kerry,"CLAHANE, BALLYARD, TRALEE",22/10/2020,305000.0,1031,52.259651299999994,-9.717414300000002,1.0195932785327242,52.2645913,-9.7048124,1031,52.259651299999994,-9.717414300000002,1.3376011500547886,52.2712878,-9.712518,1031.0,52.259651299999994,-9.717414300000002,TRALEE RURAL,77160
1031,1032,1711,"Ballyard, Co. Kerry, Ireland",52.259651299999994,-9.717414300000002,Kerry,"CLAHANE, BALLYARD, TRALEE",22/10/2020,305000.0,1032,52.259651299999994,-9.717414300000002,1.0195932785327242,52.2645913,-9.7048124,1032,52.259651299999994,-9.717414300000002,1.3376011500547886,52.2712878,-9.712518,1032.0,52.259651299999994,-9.717414300000002,TRALEE RURAL,77160
1032,1033,1715,"Creevagh, Liskevin, Co. Meath, Ireland",53.702776,-7.023579600000001,Meath,"CREEVAGH, CROSSAKIEL, KELLS",22/10/2020,272500.0,1033,53.702776,-7.023579600000001,9.569473097500817,53.7304775,-6.8860615,1033,53.702776,-7.023579600000001,2.0718888241353652,53.6938579,-6.9959853,1033.0,53.702776,-7.023579600000001,CROSSAKEEL,167021
1033,1034,1714,"Carnew, Co. Wicklow, Ireland",52.709665799999996,-6.4992316,Wicklow,"CRONEYHORN, CARNEW, WICKLOW",22/10/2020,60000.0,1034,52.709665799999996,-6.4992316,0.21797528647794367,52.710198,-6.502342,1034,52.709665799999996,-6.4992316,0.045930955407095034,52.7097836,-6.4998843,1034.0,52.709665799999996,-6.4992316,CARNEW,257021
1034,1035,1713,"Mourneabbey, Co. Cork, Ireland",52.078797200000004,-8.626126,Cork,"FARRAN, MOURNEABBEY, MALLOW",22/10/2020,183000.0,1035,52.078797200000004,-8.626126,6.8064648432946155,52.1388367,-8.6449705,1035,52.078797200000004,-8.626126,1.3699277095318052,52.0688714,-8.6379625,1035.0,52.078797200000004,-8.626126,BALLYNAMONA,47037
1035,1036,1655,"Adelaide, Dublin, Ireland",53.322686,-6.2074723,Dublin,"GF3 ADELAIDE SQ, WHITEFRIAR ST, DUBLIN 8",22/10/2020,400000.0,1036,53.322686,-6.2074723,0.6834547382025956,53.3200019,-6.2167167,1036,53.322686,-6.2074723,0.6731815755585508,53.3283153,-6.2111718,1036.0,53.322686,-6.2074723,PEMBROKE EAST C,268112
1036,1037,1652,"Cullenstown, Co. Wexford, Ireland",52.340053600000005,-6.724779799999999,Wexford,"HILLCREST VIEW, LITTLE CULLENSTOWN, WEXFORD",22/10/2020,390000.0,1037,52.340053600000005,-6.724779799999999,5.801289036425732,52.3920602,-6.7192782,1037,52.340053600000005,-6.724779799999999,2.9115520097933674,52.3514544,-6.6862462,1037.0,52.340053600000005,-6.724779799999999,HORETOWN,247056
1037,1038,1647,"Kilbrickane, Co. Kerry, Ireland",52.3673003,-9.7065367,Kerry,"KILBRICKANE, ABBEYDORNEY, CO. KERRY",22/10/2020,110000.0,1038,52.3673003,-9.7065367,5.348585279715891,52.4118438,-9.7360539,1038,52.3673003,-9.7065367,1.1211892002910167,52.373036,-9.720097,1038.0,52.3673003,-9.7065367,KILLAHAN,77100
1038,1039,1654,"Knockaboy, Co. Galway, Ireland",53.342275,-8.6041714,Galway,"KNOCKABOY, GURTEEN, BALLINASLOE",22/10/2020,140000.0,1039,53.342275,-8.6041714,8.98005005784125,53.3009438,-8.4881895,1039,53.342275,-8.6041714,2.1893011772852593,53.3227409,-8.6079972,1039.0,53.342275,-8.6041714,CAPPALUSK,67045
1039,1040,1650,"Main St, Mallow, Co. Cork, Ireland",52.1373711,-8.6459141,Cork,"MAIN ST, KILLAVULLEN, MALLOW",22/10/2020,80000.0,1040,52.1373711,-8.6459141,0.17542216517327514,52.1388367,-8.6449705,1040,52.1373711,-8.6459141,0.37322692263027335,52.1390278,-8.6411648,1040.0,52.1373711,-8.6459141,MALLOW NORTH URBAN,47324
