Property ID,Latitude,Longitude,Latitude_rad,Longitude_rad,Dist_Nearest_Food_Amenity_to_Property,Food_Amenity_id,Nearest_Food__Amenity_to_Property,Number_Food__Amenity_to_Property,Dist_Nearest_Outdoor_Amenity_to_Property,Outdoor_Amenity_id,Nearest_Outdoor_Amenity_to_Property,Number_Outdoor__Amenity_to_Property,Dist_Nearest_Shopping_Amenity_to_Property,Shopping_Amenity_id,Nearest_Shopping_Amenity_to_property,Number_Shopping_Amenity_to_Property,Dist_Nearest_Culture_Amenity_to_Property,Culture_Amenity_id,Nearest_Culture_Amenity_to_property,Number_Culture_Amenity_to_Property,Dist_Nearest_Indoor_Amenity_to_Property,Indoor_Amenity_id,Nearest_Indoor_Amenity_to_property,Number_Indoor_Amenity_to_Property
4453936,52.644521,-7.26119,0.918820225,-0.126731673,0.786434178,Act5300,Savour Restaurant,38,0.939883736,Act3609,Kilkenny Cycling Tours - Bike Hire,18,0.870045487,Act5230,Rudolf Heltzel,8,0.913934624,Act5261,Saint Marys Cathedral,24,0.922883755,Act6262,The National Design & Craft Gallery,18
4459584,52.6328501,-6.4458665,0.918616529,-0.112501594,5.813082479,Act5971,The Courtyard Bar & Restaurant,0,4.710147375,Act5533,Slieveboy Loop,3,11.24324124,Act4222,Market House Design,0,2.235504382,Act1085,Camolin Potting Shed Garden,3,3.038751985,Act6635,Tony Jones Limousine,1
4438855,52.543379,-7.3909229,0.917054964,-0.128995939,0.046768663,Act1037,Café L'Arche,2,1.735112733,Act1076,Callan Golf Club,1,0.318084841,Act3529,Keoghs Model Bakery,2,5.589964025,Act5244,Ryeland House Cookery School,0,11.30466301,Act5553,Small Escorted Tours of Ireland,0
4444782,53.082808,-6.7981179,0.926469776,-0.11864954,6.590573579,Act2441,Fallon's Bar & Café,0,7.15073164,Act6400,The Royal Curragh Golf Club,0,10.36038487,Act4613,Newbridge Silverware Visitor Centre,0,5.358067029,Act1237,Castlefarm Shop,0,7.344956389,Act1810,Curragh Military Museum,0
4462179,51.9058033,-8.3768877,0.905927168,-0.146204271,0.892037266,Act6159,The Island Gate,8,1.210640552,Act3131,Hyde Equine,5,6.50436141,Act2263,Eason,0,1.863975437,Act1385,CIT Blackrock Castle Observatory,8,1.313250874,Act5034,Radisson Blu Hotel and Spa Cork,8
4439995,52.6630981,-8.6559722,0.919144456,-0.151075215,1.288568913,Act1981,Dolans,28,0.918325327,Act5130,River Shannon - Shannonbridge to Limerick City,12,6.720403797,Act4780,Orchard Pottery,0,1.53342215,Act6575,Thomond Park,10,0.840961488,Act2616,Funworld,18
4450762,53.3674246,-6.2172544,0.931437273,-0.10851156,0.470851796,Act1517,Clontarf Farmers Market,366,0.596806779,Act1518,Clontarf Golf Club,75,3.200645854,Act5985,The Design Tower,59,1.170929234,Act1433,Clasac,150,0.921426671,Act851,Bram Stoker’s Castle Dracula Experience Dublin,227
4453968,53.3701103,-6.3219684,0.931484147,-0.110339164,0.451661839,Act6125,The Hole In The Wall Dublin,201,0.747958368,Act4913,Phoenix Park Visitor Centre and Ashtown Castle,63,3.824658212,Act2310,Eily O Connell - Jeweller,36,0.653458588,Act4828,Paddy’s Irish Hooleys,82,1.656189343,Act4911,Phoenix Park,138
4455733,52.6753885,-6.3098183,0.919358964,-0.110127105,0.878579809,Act2288,Eco Pizzeria and Restaurant,7,1.032858611,Act2865,Gorey Walking Tours,5,1.011241404,Act4222,Market House Design,1,4.876012238,Act3711,Kilmurry Nursery  and Garden,1,1.142579982,Act3563,Kidzone,3
4275224,52.6994444,-6.2172222,0.919778819,-0.108510998,3.073693894,Act2922,Green’s Berry Farm Market,1,2.881491899,Act514,Ballymoney Golf Course,2,3.073693894,Act2924,Green’s Berry Farm Shop,1,1.943834269,Act3711,Kilmurry Nursery  and Garden,1,4.020745869,Act1971,Dodd's Rock Beach,1
4266181,53.4515233,-6.1922416,0.932905072,-0.108075004,1.801772668,Act1013,Butlers Chocolate Café - Swords,28,1.971383811,Act4176,Malahide Castle and Gardens,10,7.508089118,Act4765,Omni Park Shopping Centre,0,1.956882678,Act2140,Dublin Food School,11,5.391297018,Act4960,Portmarnock Beach,0
4399671,53.4803649,-6.7656682,0.933408453,-0.118083186,2.184891145,Act3432,John Shaws Pub,2,1.490111762,Act5737,Summerhill Golf Club,1,20.08710554,Act4586,Navan Shopping Centre,0,8.382743571,Act6712,Trim Castle,0,6.090364836,Act3249,Irish Aquatic Sports Centre,0
4438802,53.6340165,-8.1819459,0.936090179,-0.142801895,0.542405203,Act3355,Jackson's Restaurant,6,0.763032727,Act5165,Roscommon Castle,2,0.664835185,Act6597,Time Pieces,1,0.349885471,Act5164,Roscommon Arts Centre,4,0.393052837,Act5170,Roscommon Leisure Zone,2
4455437,51.9187992,-8.444629,0.90615399,-0.14738658,1.8487835,Act5851,The Barn Restaurant,59,2.719385743,Act1671,Cork City Walks,10,2.809900178,Act2263,Eason,8,1.828839164,Act5637,St. Luke's Church,39,1.380383271,Act4372,Mod Tours,23
4444362,53.9840451,-6.3973403,0.942199331,-0.111654652,1.797628955,Act7096,Windsor Bar and Restaurant,9,2.00970135,Act2196,Dundalk Golf Club,7,2.025417038,Act4233,Marshes Shopping Centre,1,2.288178962,Act1719,County Museum Dundalk,5,2.224649604,Act356,Aura Dundalk Leisure Centre,5
4419971,53.1011372,-7.904108,0.926789681,-0.137952709,0.67969165,Act2338,Emporium at The Stables,3,0.725442831,Act726,Birr Cycle Hub,4,6.686289069,Act5748,Swaying Tree,0,0.75213434,Act7108,Woodland Cottage Garden,4,0.65002,Act729,Birr Theatre & Arts Centre,1
4416525,53.3674801,-6.2501741,0.931438241,-0.109086117,0.368696856,Act2421,Fagan's,388,0.847252625,Act2947,Griffith Park,87,2.041084042,Act4274,McDowells Jewellers The Happy Ring House,65,1.009250574,Act2066,Dorset College,164,0.755677247,Act2362,Ericsson Skyline Tour Croke Park,236
4462694,53.8,-9.5480555,0.938987138,-0.166645006,0.177271718,Act6509,The Towers Bar and Restaurant,14,0.034166574,Act6118,The Helm - Sea Angling & Boat Charter,21,1.620603933,Act4228,Marlenes Chocolate Haven,4,0.820872697,Act6960,DUPLICATE Westport House & Grounds,3,0.066044963,Act1822,Custom House Studios & Gallery,11
4461455,51.8916595,-8.4271176,0.905680313,-0.147080949,1.409876994,Act2948,Grill Restaurant at Silver Springs,61,0.867458684,Act4170,Mahon Golf Club,11,3.089643657,Act4611,Newbridge Silverware,8,1.612087187,Act4334,Michael O’Sullivan Photography,38,1.186339875,Act4689,Ocean Crew,25
4418269,53.5800862,-6.1096043,0.935148918,-0.106632711,0.058179234,Act5082,Red Bank Restaurant,7,0.134632947,Act2622,G Golf Ireland,4,19.14374923,Act229,Architectural Furniture,0,3.356165416,Act244,Ardgillan Demesne,2,0.640954961,Act5478,Skerries Mills,1
4462449,53.5160842,-6.1144773,0.934031872,-0.106717761,4.799983778,Act3839,Lady Betty Cobbe Café,1,0.736249462,Act5238,Rush Golf Club,5,14.43937541,Act3117,Howth Market,0,1.674484607,Act4127,Lulu + Belle,3,3.819218177,Act3062,HikingIreland.ie,2
4419850,52.5191179,-6.8010291,0.916631528,-0.11870035,9.324620844,Act4485,Mullichain Café,0,1.175836105,Act4396,Monksgrange Garden & Norman Gallery,1,10.83051295,Act2168,Duiske Glass,0,7.749068774,Act6326,The Piano Gallery,0,8.868196596,Act5006,Quadventure,0
4453555,52.3428304,-6.7912642,0.91355473,-0.118529921,4.242036994,Act4506,Murphy's Bar & Bistro,1,2.625144069,Act1160,Carrickbyrne Hill,1,10.44036693,Act1292,Ceadogán Rugs,0,2.115739661,Act5903,The Browne Clayton Monument,1,9.256053287,Act5080,Recreational Flying Club - ILAS Airfield,0
4467272,52.2803179,-6.8397818,0.912463681,-0.119376713,5.753139837,Act6126,The Hollow Bar and Seafood Restaurant,0,5.116035643,Act1565,Colclough Walled  Garden,0,6.882333557,Act1292,Ceadogán Rugs,0,7.82566988,Act6171,The John F. Kennedy Memorial Park,0,4.826661557,Act6606,Tintern Abbey,1
4455973,51.5328949,-9.1679116,0.899418689,-0.160010243,0.703595955,Act4240,Mary Ann's Bar & Restaurant,3,0,Act339,Atlantic Sea Kayaking,3,7.115858406,Act6935,West Cork Crafts,0,1.187922108,Act2086,Drishane House,4,0.48797831,Act1687,Cork Whale Watch,2
4453108,52.6721188,-7.8183032,0.919301897,-0.136455133,1.382810805,Act6582,Thurles Farmers Market,2,0.79512678,Act3578,Kilcommon Pilgrim Loop,2,17.89542158,Act5187,Rossa Pottery,0,0.960277088,Act6617,Tipperary Studies at Tipperary Libraries,9,5.578151158,Act2458,Farney Castle,0
4454218,51.896391,-8.4287939,0.905762893,-0.147110206,0.938079596,Act2948,Grill Restaurant at Silver Springs,61,1.387910618,Act4170,Mahon Golf Club,12,2.899509503,Act4611,Newbridge Silverware,8,1.323504845,Act4334,Michael O’Sullivan Photography,39,1.072754528,Act4689,Ocean Crew,27
4462406,52.6782045,-6.2857233,0.919408113,-0.109706567,0.376658644,Act5952,The Coach House Pub,8,0.657974457,Act2865,Gorey Walking Tours,6,0.677942035,Act4222,Market House Design,2,3.252005468,Act3711,Kilmurry Nursery  and Garden,1,0.331048749,Act6559,The Woodturning Studio,3
4453799,52.326305,-6.496645,0.913266308,-0.113387846,0.339973573,Act5361,Seasons Restaurant,19,2.066499753,Act6974,Wexford Golf Club,7,0.734786888,Act3472,Kates Farm Shop,3,2.622250276,Act6432,The Slaney Language Centre,3,1.021214813,Act6971,Wexford Discovery Tours,11
4438220,51.8291759,-8.5824813,0.904589768,-0.149792557,6.649753648,Act436,Ballincollig Farmers' Market,0,3.221682821,Act5231,Rumley's Open Farm,1,10.61624266,Act6409,The Sandwich Stall,0,8.154787159,Act6321,The Pavilion Garden Centre,0,6.946870724,Act1375,Chuckies Playzone,0
4432900,52.2450642,-7.0972939,0.911848388,-0.123871147,0.876417104,Act650,Bellissimo,34,0.937091109,Act7089,Williamstown Golf Club,9,1.785088297,Act7090,Willow and Wild,5,0.873879005,Act6923,WELC  -Waterford English Language Centre,25,1.038726457,Act247,Ardkeen Quality Food Store,12
4432902,52.5905966,-6.9513886,0.917879066,-0.121324619,2.01167509,Act1304,Cellar Restaurant,1,1.988960688,Act6442,The South Leinster Way,3,2.109380433,Act6479,The Store at Borris House,2,1.771640748,Act829,Borris House,2,9.370594108,Act0,"""A Rural Experience"" Day Tours",0
4464906,52.7514416,-7.8165569,0.920686341,-0.136424654,5.163084173,Act5805,Templemore Farmers Market,0,4.566472404,Act5806,Templemore Golf Course,1,24.79983031,Act685,Bevans Glass,0,0.790616529,Act2501,Fiddlers Retreat,1,10.52081564,Act2458,Farney Castle,0
4394786,53.2833185,-6.3255455,0.929969344,-0.110401596,1.07791489,Act1359,China House,10,0.567413357,Act6686,Trailwalkers Ireland Ltd.,19,3.089785739,Act6475,The Square,4,1.773879362,Act4535,My Irish Landscape,5,1.604389909,Act4442,Mountain Leaders,12
4422756,53.3647845,-6.2721692,0.931391194,-0.109470004,0.394559484,Act7110,Woodstock Cafe,386,0.668346633,Act2762,Glasnevin Cemetery Museum,88,1.749586194,Act4405,Moore Street Market,66,0.875330086,Act4559,National Botanic Gardens,165,0.603190667,Act2761,Glasnevin Cemetery Guided Walking Tour,232
4422758,53.3647845,-6.2721692,0.931391194,-0.109470004,0.394559484,Act7110,Woodstock Cafe,386,0.668346633,Act2762,Glasnevin Cemetery Museum,88,1.749586194,Act4405,Moore Street Market,66,0.875330086,Act4559,National Botanic Gardens,165,0.603190667,Act2761,Glasnevin Cemetery Guided Walking Tour,232
4466066,53.3865634,-6.4296012,0.931771308,-0.112217711,2.50009448,Act5817,TGI Fridays Blanchardstown,13,1.189437875,Act6877,Westmanstown Golf Club,14,2.626137084,Act767,Blanchardstown Shopping Centre,2,2.457640931,Act3047,Hibernia Roots,6,1.893464211,Act2566,Fort Lucan Outdoor Adventureland,8
4422762,53.3647845,-6.2721692,0.931391194,-0.109470004,0.394559484,Act7110,Woodstock Cafe,386,0.668346633,Act2762,Glasnevin Cemetery Museum,88,1.749586194,Act4405,Moore Street Market,66,0.875330086,Act4559,National Botanic Gardens,165,0.603190667,Act2761,Glasnevin Cemetery Guided Walking Tour,232
4422764,53.3647845,-6.2721692,0.931391194,-0.109470004,0.394559484,Act7110,Woodstock Cafe,386,0.668346633,Act2762,Glasnevin Cemetery Museum,88,1.749586194,Act4405,Moore Street Market,66,0.875330086,Act4559,National Botanic Gardens,165,0.603190667,Act2761,Glasnevin Cemetery Guided Walking Tour,232
4462789,53.8698696,-8.4053698,0.940206592,-0.146701378,12.62297364,Act663,"Benny's Deli, Restaurant and Café",0,8.592205535,Act7100,Wolfhound Adventure Tours,0,13.33994658,Act6772,Úna Bhán Tourism Cooperative,0,3.307199947,Act2072,Douglas Hyde Interpretive Centre,1,19.49185056,Act2589,"Frances Crowe, Fibre Artist at Grange Studio",0
4467580,52.8518046,-7.5852702,0.922438006,-0.13238794,11.05289489,Act2497,Fiacri Country House Restaurant,0,0.778017634,Act5059,Rathdowney Golf Club,1,25.58888114,Act685,Bevans Glass,0,9.173870265,Act98,Aghaboe Abbey,0,3.350468576,Act1994,Donaghmore Famine Workhouse Museum,1
4468276,52.270573,-9.7041455,0.912293601,-0.16936929,0.064278541,Act1364,Chopin's Café,33,0.249934826,Act5754,Swing South West Ireland Golf,11,0.259421983,Act5350,Sean Sugrue,3,0.444443062,Act3539,Kerry County Museum,4,0.195239505,Act3421,John Hurley Gallery,9
4433782,53.3591355,-6.2609811,0.9312926,-0.109274735,0.07665365,Act5871,The Big Tree Tavern,389,0.557493396,Act3378,Introducing Joyce's Dublin Walking Tour ,87,0.998369208,Act4405,Moore Street Market,66,0.195205532,Act2066,Dorset College,165,0.354613321,Act3525,Keogh Tours,234
4467702,52.6675714,-8.6199681,0.91922253,-0.150446825,0.219793381,Act6218,The Locke Bar,30,0.189019236,Act3080,Historical Limerick Up Close and Personal,17,4.267265353,Act4780,Orchard Pottery,1,0.220511525,Act4766,On The Nail' Literary Readings,12,0.051470633,Act6807,Vanilla Browns Spa at the Absolute Hotel,24
4441729,53.3167302,-6.2973128,0.930552488,-0.109908842,1.343817833,Act6826,Village Inn Crumlin,378,1.113359227,Act2255,Eamonn Ceannt Park,92,0.267874245,Act1266,Cathedral Stamps,70,0.262396835,Act285,Artzone,161,1.973939485,Act1695,Corporate Chauffeurs,227
4468656,52.7940671,-6.1678827,0.921430296,-0.107649861,1.05368787,Act6293,The Old Ship,3,1.318449949,Act265,Arklow Golf Club,1,8.028150749,Act6246,The Mill at Avoca Village,0,1.337110995,Act267,Arklow Maritime Museum,1,9.439739218,Act6980,DUPLICATE Wexford Lavender Farm,0
4459981,52.3591442,-7.7028566,0.91383946,-0.134440209,0.629070118,Act4473,Mulcahy's,3,2.075385521,Act5593,Specialty Golf Trips,2,0.272153496,Act3381,James Whelan Butchers,4,0.49769066,Act6607,Tipperary Museum of Hidden History,5,0.308284306,Act1112,Carey's Castle,5
4464693,53.3914907,-6.4293712,0.931857305,-0.112213696,2.426068091,Act5817,TGI Fridays Blanchardstown,10,1.630681415,Act6877,Westmanstown Golf Club,11,2.543971003,Act767,Blanchardstown Shopping Centre,2,2.064102041,Act3047,Hibernia Roots,4,2.41230754,Act2566,Fort Lucan Outdoor Adventureland,8
4215044,53.3414723,-6.2781447,0.930984319,-0.109574296,0.211398833,Act6089,The Green Lizard,390,0.18086793,Act6598,Time Theme Tours,91,0.041563253,Act6207,The Liberty Market,66,0.257809018,Act5650,St. Catherine's Church,167,0.244687243,Act4805,O'Sullivan Antiques,238
4440154,52.5151808,-6.5807357,0.916562812,-0.114855505,1.623107138,Act5844,The Bailey Cafe Bar,4,3.035351947,Act2353,Enniscorthy Golf Club,1,1.010130735,Act645,Bellefield Design,1,1.546514332,Act5616,St Aidan's Cathedral,7,1.86670314,Act3042,Heritage Tours Wexford,3
4451900,53.298305,-6.2458956,0.930230908,-0.109011443,0.342308283,Act6773,Uncle Toms Cabin,189,1.09252418,Act4357,Milltown Golf Club,49,0.434231227,Act2133,Dublin Crystal,33,1.917659012,Act2330,Emerald Cultural Institute,78,2.510995537,Act5060,Rathfarnham Castle,59
4451701,53.0192246,-8.3629433,0.925360036,-0.145960896,6.679527673,Act5086,Red Oak Restaurant,0,5.140829789,Act161,An Sibin Equestrian Centre,0,15.42390043,Act3420,John Hanly and Co. Ltd. Factory Shop,0,4.160669743,Act2270,East Galway Family History Society Co. Ltd.,1,6.086492596,Act1634,Coolbawn Quay Spa and Wellness,0
4466389,53.7301801,-7.7837851,0.93776855,-0.135852678,1.145193343,Act9977,The Market Bar & Restaurant ,2,1.027721602,Act1716,County Longford Golf Club,1,21.63288735,Act4337,Michelle's Craft Courses,0,0.897995692,Act5663,St. Mel's Cathedral,3,10.75989276,Act43,Abbeyderg Abbey and Graveyard,0
4455122,53.6139647,-8.2005877,0.935740209,-0.143127256,1.296970445,Act6370,The Restaurant at the Abbey Hotel,6,1.399975103,Act5169,Roscommon Golf Club,2,1.965857014,Act6597,Time Pieces,1,1.337797757,Act5163,Roscommon Abbey,4,1.789401376,Act9984,Sensory Me,2
4451325,52.2735959,-7.1106578,0.91234636,-0.124104391,1.237692147,Act1034,Cafe Goa,32,0.876726337,Act6890,Waterford Golf Club,9,1.267159282,Act5406,Shaws & Sons Limited,5,0.905135322,Act6889,Waterford Garden Trail,27,1.306775756,Act386,Axe Junkies,12
4454929,51.907026,-8.4198939,0.905948509,-0.146954871,0.399279923,Act2948,Grill Restaurant at Silver Springs,56,2.450592546,Act4170,Mahon Golf Club,12,3.613569474,Act2263,Eason,8,1.411359916,Act1385,CIT Blackrock Castle Observatory,34,1.075572766,Act4372,Mod Tours,25
4468862,53.6518204,-6.6948794,0.936400916,-0.116847689,0.420149421,Act1358,China Garden Restaurant,6,7.623053907,Act5225,Royal Tara Golf Club,0,0.600114999,Act4586,Navan Shopping Centre,1,1.317058293,Act322,Athlumney Castle,5,0.60631281,Act5567,Solstice Arts Centre,4
4324883,52.8031395,-6.4678252,0.92158864,-0.112884845,0.490528181,Act8638,"O'Connor's Bar & Lounge, Tinahely",1,0.516198487,Act4201,Mangan's Loop,1,7.560033036,Act7062,Wild Irish Crafts,0,7.734089851,Act1513,Clonmore Castle,0,4.655014172,Act6302,The Orchard Centre,1
4434428,53.7210708,-8.9951775,0.937609563,-0.156995464,0.121461875,Act6040,The Food Store,3,2.331766521,Act1430,Claremorris Golf Club,1,0.121461875,Act6040,The Food Store,1,9.430867225,Act3782,Knock Museum,0,0.146476541,Act1431,Claremorris Leisure Centre,2
4461818,53.295703,-6.494327,0.930185495,-0.113347389,2.000134327,Act158,An Poitin Stil,4,3.136477214,Act1396,Citywest Hotel Golf Club,8,8.213236847,Act6475,The Square,0,6.402705537,Act1257,Castletown House Parkland,0,1.007210293,Act3561,Kidspace Indoor Playcentre,1
4416755,51.9083598,-8.4573201,0.905971788,-0.147608082,1.037861806,Act11366,Artisan Food Roads,61,1.275478709,Act1671,Cork City Walks,13,1.364500026,Act2263,Eason,8,0.456735005,Act5637,St. Luke's Church,39,0.914419544,Act1674,Cork Day Tours,24
4444132,53.5220554,-6.0880804,0.934136089,-0.106257048,5.993076973,Act5479,Skerries Mills Farmers Market,0,1.415845426,Act5238,Rush Golf Club,3,14.87258641,Act3117,Howth Market,0,0.201637876,Act4127,Lulu + Belle,1,5.364318697,Act1989,Donabate Beach,0
4450706,52.1426986,-8.6434832,0.910061771,-0.150857241,0.85104367,Act6298,The Olde Fiddle Pub,1,1.99513917,Act4190,Mallow Golf Club,2,23.71627271,Act5984,The Design and Craft Studio,0,0.334842503,Act4192,Mallow Swimming Pool,3,3.019824144,Act4015,Little Rascals,1
4459381,51.5808317,-9.7032933,0.900255344,-0.169354416,0.025510301,Act601,Bayview Inn,1,0.064421913,Act5411,Sheep’s Head Cycle Route,2,18.99730546,Act5245,Rynhart Fine Art Bronze Studio,0,1.716512308,Act5369,Seefin Viewpoint,1,11.52737909,Act83,Adrigole Arts,0
4462670,52.9700284,-6.0191141,0.9245014,-0.105053359,1.990846847,Act2973,Halpin's  Bridge Café,5,0.725996275,Act7019,Wicklow Golf Club,7,1.379772332,Act5437,Shuttle Knit,2,1.462442326,Act743,Black Castle Wicklow,4,1.704213019,Act7010,Wicklow Boat Charters,2
4464810,53.4017459,-6.1537233,0.932036292,-0.107402733,1.717285647,Act4156,Madigan's Pub Kilbarrack,7,2.070964737,Act4961,Portmarnock Golf Club,11,5.553548902,Act3117,Howth Market,0,2.267073324,Act5625,St Doulagh's Church,3,0.852038812,Act2401,Excursions Ireland,4
4462276,53.2947967,-6.2821518,0.930169677,-0.109644233,0.577555078,Act8181,Kidspace Rathfarnham,71,0.684429981,Act1217,Castle Golf Club,36,1.127181713,Act4664,Nutgrove Shopping Centre,9,2.1968369,Act7146,Young European Strings School Of Music Faculty Of Teachers,26,0.377521421,Act5060,Rathfarnham Castle,23
4448964,53.2622474,-8.9251921,0.929601584,-0.155773989,0.662677533,Act4949,Poppy Seed Café,5,2.678890993,Act5119,Rinville Park,3,0.911772865,Act2393,Evergreen Healthfoods Oranmore,2,0.81948131,Act6127,The Hooker Brewery,2,1.04711821,Act2649,Galway Bay Executive Travel,3
4454039,53.1541425,-6.0690203,0.927714798,-0.105924387,1.016449512,Act6106,The Happy Pear,9,0.88621678,Act721,Birdwatch Ireland,9,1.176641594,Act143,AMOC Jewellery,1,4.076915867,Act3684,DUPLICATE Killruddery House,2,1.230373021,Act2943,Greystones Beach,2
4327230,53.3331103,-6.2328706,0.930838375,-0.108784114,0.294261883,Act3402,Jewel in The Crown,390,1.027021055,Act6491,Surfdock Watersports,93,1.077898541,Act5985,The Design Tower,67,0.912910446,Act122,Alix Gardners Cookery School,162,0.297560368,Act4577,National Print Museum,227
